id товара,наименование,ссылка на товар,регулярная цена,промо цена,бренд
1042265,https://4lapy.ru//catalog/koshki/korm-koshki/suhoy-korm-pro-plan-liveclear-dlya-sterilizovannyh-koshek-i-kastrirovannyh-kotov-ot-1-goda-s-vysokim-soderzhaniem-indeyki-paket-1-4-kg.html?offer=117441,"LiveClear Sterilised сухой корм для взрослых кошек для снижения количество аллергенов в шерсти с индейкой, 1,4 кг",2295,1836,Pro Plan ®
1054472,https://4lapy.ru//catalog/koshki/korm-koshki/veterinary-diets-nf-suhoy-korm-early-care-dlya-podderzhaniya-funkcii-pochek-na-nachalnoy-stadii-350g.html?offer=148054,"Veterinary Diets NF Renal Function Early care (Начальная стадия) сухой корм для взрослых кошек для поддержания функции почек при хронической почечной недостаточности, 1,5 кг",3069,not_pomo_price,Purina
1038356,https://4lapy.ru//catalog/koshki/korm-koshki/pro-plan-cat-d-ster-utka-pechen-400g.html?offer=108467,"Sterilised сухой корм для взрослых кошек для стерилизованных c уткой и печенью, 400 г",575,not_pomo_price,Pro Plan ®
1035788,https://4lapy.ru//catalog/koshki/korm-koshki/grandin-kusochki-s-indeykoy-v-souse-bez-zlakov-dlya-koshek-starshe-7-let.html?offer=102532,"Влажный корм для кошек старше 7 лет, кусочки с индейкой в соусе без злаков, 85 гр.",99,not_pomo_price,Grandin
1053566,https://4lapy.ru//catalog/koshki/korm-koshki/konservirovannyy-korm-dlya-krasoty-shersti-i-zdorovya-kozhnogo-pokrova-koshek-kusochki-s-indeykoy-v-souse.html?offer=145859,"Functional Nutrition Влажный корм (пауч) для красоты шерсти и здоровья кожного покрова кошек, кусочки с индейкой в соусе, 85 гр.",68,not_pomo_price,Mealfeel
1053071,https://4lapy.ru//catalog/koshki/korm-koshki/konservirovannyy-korm-dlya-vzroslyh-koshek-kusochki-govyadina-v-souse.html?offer=144875,"Консервированный корм для взрослых кошек, кусочки с говядиной в соусе, 85 г",49,not_pomo_price,Murmix
1037482,https://4lapy.ru//catalog/koshki/korm-koshki/hills-suh-1-5kg-d-koshek-biom-zabolevaniya-zhkt.html?offer=105178,"Prescription Diet Gastrointestinal Biome Сухой диетический корм для кошек при расстройствах пищеварения, c курицей, 1,5 кг",3479,not_pomo_price,Hill's
1004881,https://4lapy.ru//catalog/koshki/korm-koshki/Purina_Veterinary_Diets_DM_konservirovannyy_korm_dlya_koshek_pri_diabete_bn__195g_1004881.html?offer=42514,"Veterinary Diets DM St/Ox Diabetes Management влажный корм для взрослых кошек для регулирования потребления глюкозы при сахарном диабете, паштет, 195 г",299,not_pomo_price,Purina
1009847,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-koshek-royal-kanin-sterilayzd-12-pak-400-g.html?offer=31128,"Ageing Sterilised 12+ корм для стерилизованных кошек старше 12 лет, 2 кг",2375,not_pomo_price,Royal Canin
1053892,https://4lapy.ru//catalog/koshki/korm-koshki/n-d-dlya-koshek-oushen-tunec-i-losos.html?offer=146659,"OCEAN CAT влажный корм для кошек с тунцом и лососем, 70 г",205,not_pomo_price,Farmina
1003030,https://4lapy.ru//catalog/koshki/korm-koshki/Purina_Veterinary_Diets_OM_dieticheskiy_suhoy_korm_dlya_koshek_pri_ogirenii.html?offer=42550,"Veterinary Diets OM ST/OX Obesity Management сухой корм для взрослых кошек для снижения избыточной массы тела., 1,5 кг",3069,not_pomo_price,Purina
1047143,https://4lapy.ru//catalog/koshki/korm-koshki/prescription-diet-metabolic-cd-vlazhnyy-korm-dlya-koshek-s-izbytochnym-vesom-85g.html?offer=129767,"Prescription Diet c-d Multicare Stress and Metabolic Влажный диетический корм для кошек при профилактике цистита, вызванного стрессом и способствует снижению и контролю веса, с курицей, 85 гр. (пауч)",139,125.1,Hill's
1049538,https://4lapy.ru//catalog/koshki/korm-koshki/inaba-pauch-60g-dlya-koshek-tunets-i-ryba-bonito-s-file-kuritsy.html?offer=134582,Влажный корм для кошек Тунец Магуро и тунец Кацуо с куриным филе 60 г,149,not_pomo_price,INABA CIAO
1037139,https://4lapy.ru//catalog/koshki/korm-koshki/Hills_Standard_suhoy_korm_dlya_koshek_tunets.html?offer=104601,"Сухой корм Hills Science Plan для взрослых кошек для поддержания жизненной энергии и иммунитета, с тунцом, 1,5 кг",1945,1361.5,Hill's
1053567,https://4lapy.ru//catalog/koshki/korm-koshki/konservirovannyy-korm-dlya-domashnih-koshek-s-govyadinoy-i-pechenyu.html?offer=145861,"Functional Nutrition Junior Влажный корм (ламистер) для кошек, с говядиной и печенью, 100 гр.",69,not_pomo_price,Mealfeel
1041080,https://4lapy.ru//catalog/koshki/korm-koshki/ciao-kons-80g-d-koshek-mramornaya-vyrezka-zheltoperogo-tunca-s-grebeshkomi-parnym-file-kuricy.html?offer=113754,консервы для кошек Мраморная вырезка желтоперого тунца с гребешком ипарным филе курицы,179,143.2,INABA CIAO
1053732,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-sterilizovannyh-koshek-s-cyplenkom.html?offer=146223,"WOW Сухой корм для стерилизованных кошек с цыпленком, 1,5 кг",839,not_pomo_price,AlphaPet
1051393,https://4lapy.ru//catalog/koshki/korm-koshki/premium-cat-sensitive-suhoy-korm-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-yagnenkom-i-indeykoy-400g.html?offer=139527,"Premium Cat Sensitive сухой корм для кошек с чувствительным пищеварением с ягненком и индейкой, 2 кг",1279,not_pomo_price,Brit
1041079,https://4lapy.ru//catalog/koshki/korm-koshki/ciao-kons-80g-d-koshek-kamchatskiy-krab-s-mramornoy-vyrezkoy-zheltoperogo-tunca-i-parnym-file-kuricy.html?offer=113752,консервы для кошек Камчатский краб с мраморной вырезкой желтопероготунца и парным филе курицы,179,not_pomo_price,INABA CIAO
1053568,https://4lapy.ru//catalog/koshki/korm-koshki/korm-dlya-vzroslyh-koshek-s-chuvstvitelnym-zheludkom-s-beloy-ryboy.html?offer=145863,"Functional Nutrition Digest Sensitive Влажный корм (ламистер) для кошек, с океанической рыбой, 100 гр.",69,not_pomo_price,Mealfeel
1056495,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-sobak-vseh-porod-s-indeykoy-i-yablokom.html?offer=154533,"Adult Консервы для собак всех пород, с индейкой и яблоком, 400 гр.",185,not_pomo_price,Aвва
1053073,https://4lapy.ru//catalog/koshki/korm-koshki/konservirovannyy-korm-dlya-vzroslyh-koshek-kusochki-krolik-v-souse.html?offer=144879,"Консервированный корм для взрослых кошек, кусочки с кроликом в соусе, 85 г",49,not_pomo_price,Murmix
1051181,https://4lapy.ru//catalog/koshki/korm-koshki/inaba-kinnodashi-pauch-60g-d-koshek-miks-tuntsov-s-lososem-v-zhele.html?offer=138835,Влажный корм для кошек Тунец Магуро и тунец Кацуо с семгой 60 г,149,not_pomo_price,INABA CIAO
1016552,https://4lapy.ru//catalog/koshki/korm-koshki/Hills_KD_pauch_dlya_koshek_pri_zabolevaniyah_pochek_govyadina_85_g_1016552.html?offer=42947,"Prescription Diet k-d Kidney Care Влажный диетический корм для кошек, с говядиной, 85 гр.",129,116.1,Hill's
1030043,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunec-s-kuricey-i-krevetkami.html?offer=85643,Консервы для кошек тунец с курицей и креветками,233,not_pomo_price,Monge
1023900,https://4lapy.ru//catalog/koshki/korm-koshki/purina_vetdieta_pauch_85g_dlya_koshek_om_kurica.html?offer=70242,"Veterinary Diets OM ST/OX Obesity Management влажный корм для взрослых кошек для снижения избыточной массы тела и регуляции поступления глюкозы, с курицей, в соусе, 85 г",147,not_pomo_price,Purina
1005922,https://4lapy.ru//catalog/koshki/korm-koshki/Brit_pauch_dlya_koshek_kuritsa_i_syr_80_g_1005922.html?offer=41438,"Care Cat Pouch влажный корм для кошек, с курицей и сыром, 80 г",159,not_pomo_price,Brit
1015472,https://4lapy.ru//catalog/koshki/korm-koshki/Korm_dlya_koshek_Hills_idelnyy_ves_s_kuritsey.html?offer=31170,"Science Plan Perfect Weight сухой корм для кошек, склонных к набору веса, с курицей, 1,5кг",2655,1327.5,Hill's
1054721,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-nezhnye-kusochki-s-utkoy-v-souse.html?offer=148782,"Влажный корм (консервы) для кошек, нежные кусочки с уткой в соусе, 410 гр.",119,not_pomo_price,Wellkiss
1007066,https://4lapy.ru//catalog/koshki/korm-koshki/Hills_korm_dlya_kotyat_s_kuritsey_85_g_1007066.html?offer=41692,"Science Plan Healthy Development влажный корм для котят,с курицей, 85г",105,not_pomo_price,Hill's
1053573,https://4lapy.ru//catalog/koshki/korm-koshki/korm-dlya-vzroslykh-koshek-nezhnye-kusochki-krolik.html?offer=145831,"Adult Влажный корм (пауч) для взрослых кошек, с кроликом в соусе, 85 гр.",55,not_pomo_price,Wellkiss
1053076,https://4lapy.ru//catalog/koshki/korm-koshki/konservirovannyy-korm-dlya-kotyat-kusochki-v-souse-s-yagnenkom.html?offer=144885,"Консервированный корм для котят, кусочки с телятиной в соусе, 85 г",49,not_pomo_price,Murmix
1041076,https://4lapy.ru//catalog/koshki/korm-koshki/ciao-kons-80g-d-koshek-karpachcho-iz-mramornoy-vyrezki-yaponskogo-tunca-bonito-zheltoperogo-tunca-i-parnogo-file-kuricy.html?offer=113746,"консервы для кошек Карпаччо из мраморной вырезки японского тунца-бонито,желтоперого тунца и парного филе курицы",179,143.2,INABA CIAO
1053893,https://4lapy.ru//catalog/koshki/korm-koshki/n-d-dlya-kotyat-praym-kurica-i-granat.html?offer=146661,"PRIME влажный корм для котят с курицей и гранатом, 70 г",219,not_pomo_price,Farmina
1053072,https://4lapy.ru//catalog/koshki/korm-koshki/konservirovannyy-korm-dlya-vzroslyh-koshek-kusochki-kurica-s-indeykoy-v-souse.html?offer=144877,"Консервированный корм для взрослых кошек, кусочки с курицей и индейкой всоусе, 85 г",49,not_pomo_price,Murmix
1053560,https://4lapy.ru//catalog/koshki/korm-koshki/konservirovannyy-korm-dlya-vzroslyh-koshek-kurica-v-souse-s-celnymi-kusochkami-file.html?offer=145847,"Functional Nutrition Влажный корм (пауч) для взрослых кошек, курица в соусе с цельными кусочками филе, 85 гр.",68,not_pomo_price,Mealfeel
1054948,https://4lapy.ru//catalog/koshki/korm-koshki/konservirovannyy-korm-dlya-vzroslyh-koshek-kurica-v-souse-100g.html?offer=149574,"Holistic Влажный корм (консервы) для взрослых кошек, курица в соусе, 100 гр.",85,not_pomo_price,Grandin
1046313,https://4lapy.ru//catalog/koshki/korm-koshki/monge-cat-bwild-grain-free-pauch-iz-lososya-s-krevetkami-i-ovoshchami-dlya-sterilizovannyh-koshek-85g.html?offer=127600,Cat BWild GRAIN FREE пауч из лосося с креветками и овощами длястерилизованных кошек 85г,115,not_pomo_price,Monge
1050321,https://4lapy.ru//catalog/koshki/korm-koshki/farmina-n-d-oushen-ket-seld-tykva-i-apelsin-dlya-vzroslyh-koshek-300g.html?offer=137193,"OCEAN CAT корм сухой для взрослых кошек, с сельдью, тыквой и апельсином, 1,5кг",2915,not_pomo_price,Farmina
1053743,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-vzroslyh-koshek-s-yagnenkom.html?offer=146241,"Сухой корм для взрослых кошек с чувствительным пищеварением с ягненком, 1,5 кг",1567,not_pomo_price,AlphaPet
1041087,https://4lapy.ru//catalog/koshki/korm-koshki/korm-vlazhnyy-dlya-sterilizovannyh-koshek-nezhnye-kusochki-s-kuricey-souse.html?offer=113834,"Влажный корм для стерилизованных кошек нежные кусочки с курицей в соусе, 85гр",29,not_pomo_price,UnoCat
1041075,https://4lapy.ru//catalog/koshki/korm-koshki/ciao-kons-80g-d-koshek-kalmar-s-mramornoy-vyrezkoy-yaponskogo-tunca-bonito-i-parnym-file-kuricy.html?offer=113744,консервы для кошек Кальмар с мраморной вырезкой японского тунца-бонито ипарным филе курицы,179,143.2,INABA CIAO
1048578,https://4lapy.ru//catalog/koshki/korm-koshki/pro-plan-natel-koshka-pishch-ind-10x200g.html?offer=131692,"Nature Elements сухой корм для взрослых кошек для здоровья кожи и шерсти с индейкой, 1,4 кг",1935,1548,Pro Plan ®
1053074,https://4lapy.ru//catalog/koshki/korm-koshki/konservirovannyy-korm-dlya-vzroslyh-koshek-kusochki-losos-s-forelyu-v-souse.html?offer=144881,"Консервированный корм для взрослых кошек, кусочки лосося с форелью в соусе, 85 г",49,not_pomo_price,Murmix
1054668,https://4lapy.ru//catalog/koshki/korm-koshki/grandin-pauch-85g-dlya-koshek-starshe-7let-kusochki-s-indeykoy-v-souse.html?offer=148635,"Влажный корм (пауч) для кошек старше 7 лет, кусочки с индейкой в соусе, 85 гр.",75,not_pomo_price,Grandin
1053895,https://4lapy.ru//catalog/koshki/korm-koshki/n-d-dlya-koshek-praym-kurica-i-granat.html?offer=146665,"PRIME влажный корм для кошек с курицей и гранатом, 70 г",205,not_pomo_price,Farmina
1000015,https://4lapy.ru//catalog/koshki/korm-koshki/Pro_Plan_Adult_suhoy_korm_dlya_koshek_kuritsaris.html?offer=41888,"Original сухой корм для взрослых кошек для поддержания здоровья почек с курицей, 400 г",525,not_pomo_price,Pro Plan ®
